created at,beneficiary,emitter,amount,status
2017-11-06 14:11:28 UTC,Health Catalyst,Stitch Fix,55386,suspicious
2017-04-03 12:34:07 UTC,Updater,zulily,150578,healthy
2017-10-08 22:36:28 UTC,Quikr,Drive.ai,185767,healthy
2017-03-06 13:23:11 UTC,Avast,HQTrivia,104158,suspicious
2017-07-11 10:12:09 UTC,Talkspace,OneWeb,161088,healthy
2017-04-30 01:27:11 UTC,Updater,AWAL,170069,suspicious
2017-04-13 03:24:39 UTC,Bluecore,Leap Motion,57049,healthy
2017-12-07 20:56:21 UTC,HomeAway,Rivigo,113565,healthy
2018-01-26 15:26:46 UTC,Tinyclues,Signal,18260,suspicious
2017-04-02 03:46:25 UTC,Via,Rani Therapeutics,190698,healthy
2017-03-10 08:10:06 UTC,Illumio,Sphero,74956,healthy
2017-11-13 19:23:48 UTC,Signal Foundation,Domo,62514,suspicious
2017-02-11 22:23:55 UTC,Apptio,CleverTap,34859,suspicious
2018-03-13 02:58:19 UTC,PagerDuty,Hyperloop Transportation Technologies,165116,healthy
2018-03-05 11:52:06 UTC,Wochit,Blockchain,98543,suspicious
2018-02-01 18:30:58 UTC,Family Pet,PharmEasy,79318,healthy
2017-03-07 00:53:19 UTC,Health Catalyst,Domo,112183,healthy
2017-05-31 14:31:53 UTC,Vectra Networks,BitPesa,12524,suspicious
2017-07-07 08:04:35 UTC,iQiyi,Storj Labs,164282,suspicious
2018-01-19 15:46:37 UTC,Tesco,Gaana,110712,healthy
2017-08-10 10:03:04 UTC,SugarCRM,Circle,100120,healthy
2018-02-27 02:07:23 UTC,"Nauto, Inc.",Airtasker,31431,healthy
2017-10-06 02:32:31 UTC,Airtable,Icertis,24634,suspicious
2017-12-23 13:34:24 UTC,China Unicom,Updater,191705,healthy
2018-01-02 09:03:19 UTC,Penny,Vettery,53867,healthy
2017-11-30 01:09:47 UTC,Talkspace,Kobalt,183386,suspicious
2017-09-18 13:52:07 UTC,Claire,Payoneer,49483,suspicious
2017-05-05 17:57:58 UTC,Bazaarvoice,Payoneer,66275,healthy
2017-10-13 10:35:12 UTC,Victorious,SaltStack,57150,suspicious
2017-09-28 14:35:13 UTC,Drover,The Walt Disney Company,19240,healthy
2018-01-23 16:57:59 UTC,WalkMe,Seeking Alpha,190119,suspicious
2018-02-24 02:14:00 UTC,Nazara Technologies,News Corp.,18058,suspicious
2017-07-13 21:20:06 UTC,Yoox Net-a-Porter Group,Leap Motion,171786,healthy
2017-07-12 14:09:39 UTC,17zuoye,Honest Buildings,16843,suspicious
2018-03-03 21:42:28 UTC,Concur Technologies,IDEAYA Biosciences,20670,healthy
2017-02-14 13:00:00 UTC,Shopify,Hotelogix,42000,healthy
2017-07-15 09:24:18 UTC,Toutiao,Drive.ai,64996,suspicious
2017-02-06 21:18:06 UTC,Ucommune,Cognizant Technology Solutions,48879,healthy
2017-12-19 00:00:07 UTC,Yoox Net-a-Porter Group,3D Systems,146668,suspicious
2017-02-16 12:44:04 UTC,BigID,News Corp.,177201,healthy
2017-10-05 17:40:15 UTC,Distil Networks,Foundation Medicine,23601,suspicious
2017-05-29 15:02:04 UTC,Tinyclues,ServiceNow,51612,suspicious
2017-12-20 03:42:01 UTC,Quizlet,Juicero,161100,suspicious
2017-05-22 12:54:22 UTC,Honest Buildings,FanAI Inc.,18268,suspicious
2017-05-03 18:51:28 UTC,Domo,Atom Bank,106964,suspicious
2017-09-29 09:03:47 UTC,uBiome,SaltStack,71761,suspicious
2017-11-05 19:49:20 UTC,Bluecore,Storj Labs,75527,suspicious
2017-09-03 18:19:35 UTC,Illumio,Glooko,56674,healthy
2017-05-11 01:06:25 UTC,Avast,Luminoso,83291,healthy
2017-10-03 08:05:15 UTC,"Procore Technologies, Inc.",RingCentral,133981,suspicious
2017-02-28 04:07:52 UTC,Chef,Deliveroo,180123,healthy
2017-02-19 14:33:04 UTC,Dialpad,Vectra Networks,190773,suspicious
2018-02-02 20:32:10 UTC,Drive.ai,Nazara Technologies,40205,healthy
2018-03-06 05:15:23 UTC,Toutiao,Alibaba,178201,suspicious
2017-07-14 21:59:31 UTC,zulily,Cofense,112152,healthy
2017-05-15 04:59:00 UTC,Updater,Talkspace,48437,healthy
2017-12-26 00:29:41 UTC,TurnKey Vacation Rentals,Foundation Medicine,98199,suspicious
2017-03-31 23:15:56 UTC,Magic,Senic,197516,healthy
2017-12-22 14:16:20 UTC,Urban Ladder,Updater,55511,suspicious
2018-02-10 06:47:09 UTC,Honest Buildings,zulily,192043,suspicious
2017-07-30 16:20:10 UTC,Sea Limited,Airtasker,103211,healthy
2018-01-20 21:22:13 UTC,AWAL,Senic,192126,healthy
2018-01-13 11:17:38 UTC,Tinyclues,Juicero,5314,healthy
2018-01-22 15:52:58 UTC,Talkspace,Dwolla,184507,suspicious
2018-02-11 07:40:19 UTC,Shipt,Health Catalyst,92128,healthy
2017-04-04 19:04:37 UTC,Avvo,Seeking Alpha,66811,suspicious
2017-10-16 03:35:04 UTC,Rocket Lab,Wochit,4812,healthy
2017-10-16 11:57:05 UTC,Power Ledger,Avast,19580,suspicious
2017-03-21 20:02:40 UTC,Sphero,WuXi AppTec,2715,suspicious
2017-10-02 19:24:38 UTC,Seeking Alpha,Prelude Fertility,154695,healthy
2017-11-14 16:21:02 UTC,PharmEasy,Vectra Networks,152300,suspicious
2017-07-27 07:50:43 UTC,Future Mobility,3D Systems,7744,suspicious
2017-12-24 23:32:00 UTC,Drive.ai,Yoox Net-a-Porter Group,100512,suspicious
2017-10-07 12:09:48 UTC,Bazaarvoice,Evergage,178895,healthy
2017-02-11 01:42:15 UTC,Honest Buildings,The Walt Disney Company,64081,suspicious
2017-06-19 20:04:35 UTC,AirMap,Ledger,59823,healthy
2018-03-17 23:04:23 UTC,Hotelogix,Shopify,179992,healthy
2017-03-21 15:54:17 UTC,Senti Biosciences,Peel,135742,healthy
2017-09-09 12:41:18 UTC,"DailyPay, Inc.",Takeda Pharmaceutical,71799,healthy
2017-09-18 23:52:11 UTC,Vivino,FireEye,150176,healthy
2017-11-10 09:01:02 UTC,MedGenome Inc.,Deliveroo,161696,suspicious
2017-03-06 23:37:54 UTC,PagerDuty,OneWeb,64891,healthy
2018-01-29 23:25:27 UTC,Magic,Jiffy,160294,suspicious
2017-06-25 23:17:09 UTC,Airtable,Alibaba,171892,suspicious
2017-03-17 08:57:45 UTC,Kiddom,Acorns,138389,healthy
2017-04-12 18:09:21 UTC,BitPesa,Kuaishou,68000,suspicious
2017-03-15 20:37:19 UTC,Affirm,Domo,55533,suspicious
2017-06-05 09:40:56 UTC,HubHaus,uBiome,193291,suspicious
2017-06-15 23:26:46 UTC,Mayo Clinic,comScore,33832,suspicious
2018-01-22 19:17:06 UTC,Airtasker,SentinelOne,180,suspicious
2017-04-29 06:06:09 UTC,Talkspace,Yogome,63473,healthy
2017-03-09 19:48:41 UTC,Yoox Net-a-Porter Group,Influenster,192554,healthy
2017-02-16 16:26:52 UTC,Airtable,17zuoye,134509,healthy
2018-02-07 09:38:59 UTC,Tesco,Bitt,162521,healthy
2017-09-29 05:02:30 UTC,Namely,Cloudflare,104186,healthy
2017-10-01 00:55:28 UTC,Fair,comScore,91195,healthy
2017-10-27 12:59:30 UTC,Gfycat,Quikr,197907,healthy
2017-05-21 20:54:14 UTC,Mayo Clinic,SugarCRM,49843,healthy
2017-05-14 21:11:57 UTC,Kobalt,Nazara Technologies,199802,healthy
2017-11-29 06:41:47 UTC,Illumio,Power Ledger,8148,healthy
2018-01-24 17:33:49 UTC,SentinelOne,EVERFI,105349,healthy
2017-11-28 02:16:55 UTC,HCL Technologies,Drover,118308,suspicious
2017-03-05 13:17:42 UTC,Rocket Lab,Penny,94972,suspicious
2017-04-19 05:20:40 UTC,Honest Buildings,Mezi,33414,healthy
2017-12-24 09:19:11 UTC,Curatio Healthcare,Airtasker,70177,healthy
2017-08-06 18:01:22 UTC,Atom Bank,Deliveroo,22377,suspicious
2017-05-13 11:18:42 UTC,Takeda Pharmaceutical,Domo,163367,suspicious
2017-12-10 10:33:08 UTC,Cloudflare,WuXi AppTec,16386,suspicious
2017-03-07 23:18:31 UTC,Toutiao,KIXEYE,101721,healthy
2017-08-07 03:08:46 UTC,Domo,Takeda Pharmaceutical,18210,healthy
2017-10-21 05:44:36 UTC,comScore,Ancient Nutrition,51027,suspicious
2017-12-26 20:55:28 UTC,First Solar,Influenster,67327,healthy
2017-07-15 00:44:33 UTC,FanDuel,Power Ledger,61824,healthy
2018-01-28 18:51:01 UTC,Pinterest,Drover,22671,healthy
2017-08-19 04:49:59 UTC,SugarCRM,Osmo,189329,suspicious
2017-07-06 12:48:17 UTC,AppNexus,Toutiao,165567,healthy
2017-12-21 21:44:10 UTC,comScore,Moovit,11825,suspicious
2017-06-11 04:12:07 UTC,Fair,3D Systems,188874,healthy
2017-03-07 03:52:14 UTC,Qihoo 360 Technology,Curatio Healthcare,85018,suspicious
2017-06-11 07:13:51 UTC,Grand Rounds,Index,95077,healthy
2017-04-01 03:07:18 UTC,Propel(X),OneWeb,7278,healthy
2017-03-10 06:25:52 UTC,The Walt Disney Company,Chef,47450,healthy
2017-03-23 06:19:33 UTC,HealthCare.com,Vivino,50003,suspicious
2017-11-06 19:37:32 UTC,Curatio Healthcare,Gfycat,154937,suspicious
2017-03-03 15:14:44 UTC,Apptio,Glooko,79847,suspicious
2017-03-20 14:37:22 UTC,Yoox Net-a-Porter Group,Avvo,99881,suspicious
2017-11-02 14:07:28 UTC,Claire,Octiv,81367,suspicious
2017-06-21 21:54:14 UTC,Dialpad,Poka Inc.,18736,healthy
2017-06-17 22:10:33 UTC,uBiome,HubHaus,40021,healthy
2017-10-10 16:07:56 UTC,KnowBe4,CleverTap,104317,suspicious
2018-01-02 06:48:21 UTC,Prelude Fertility,Verizon Communications,73517,healthy
2017-02-27 23:06:58 UTC,Drive.ai,Vectra Networks,180653,healthy
2017-06-06 13:50:28 UTC,IFTTT,Cognizant Technology Solutions,190614,suspicious
2017-08-21 22:14:13 UTC,Quikr,Urban Ladder,95263,healthy
2017-10-20 19:25:47 UTC,Kahoot!,Penny,71591,suspicious
2017-05-26 00:53:05 UTC,The Walt Disney Company,Cloudflare,148511,healthy
2017-10-11 05:32:46 UTC,Ledger,Pepperfry.com,21633,healthy
2017-11-27 18:14:25 UTC,Seeking Alpha,Deliveroo,89403,suspicious
2017-08-19 10:36:48 UTC,Hyperloop Transportation Technologies,Overstock.com,162733,healthy
2017-05-29 21:03:37 UTC,"Phunware, Inc.",Zum,25377,healthy
2017-04-05 10:49:44 UTC,Juicero,Fair,136904,suspicious
2017-11-06 17:07:39 UTC,CleverTap,"Nauto, Inc.",75560,healthy
2017-10-07 01:48:47 UTC,Intuit,First Solar,35880,suspicious
2017-08-22 10:27:20 UTC,Hotelogix,Deliveroo,162305,healthy
2018-02-12 03:25:04 UTC,BitPesa,Drive.ai,150036,healthy
2018-03-18 18:25:02 UTC,WuXi AppTec,3D Systems,172989,healthy
2017-02-04 19:23:29 UTC,Showpad,SoundCloud,14344,healthy
2017-07-23 07:43:55 UTC,Foundation Medicine,Airtasker,168641,healthy
2017-02-01 07:41:17 UTC,uBiome,Meituan-Dianping,170037,healthy
2017-05-15 06:49:08 UTC,Stitch Fix,Pepperfry.com,26293,healthy
2017-02-19 05:12:13 UTC,Takeda Pharmaceutical,Toutiao,72405,healthy
2018-03-02 09:57:07 UTC,BitPesa,HubHaus,74656,suspicious
2017-05-06 07:07:52 UTC,Zagster,WuXi AppTec,59293,healthy
2017-12-20 16:38:40 UTC,AppNexus,FireEye,8957,healthy
2017-10-06 19:14:43 UTC,Concur Technologies,Yogome,198813,healthy
2017-04-18 17:44:38 UTC,Fair,Leap Motion,174785,healthy
2018-01-15 04:38:19 UTC,uBiome,Knotel,21606,suspicious
2018-03-15 08:15:44 UTC,Kuaishou,Acorns,100258,healthy
2018-03-02 08:31:52 UTC,Drive.ai,Victorious,169649,healthy
2018-02-10 20:49:35 UTC,Signal,Victorious,187391,healthy
2018-03-20 02:48:11 UTC,First Solar,Curatio Healthcare,72015,suspicious
2017-04-27 23:03:43 UTC,Jana,CleverTap,57428,healthy
2017-11-23 22:20:42 UTC,Personal Capital,"DailyPay, Inc.",63252,suspicious
2017-05-05 14:43:12 UTC,Bluecore,CleverTap,14330,suspicious
2017-07-23 06:21:20 UTC,Prelude Fertility,Shopify,5756,healthy
2018-02-23 09:26:20 UTC,Airtasker,Stitch Fix,168750,suspicious
2017-07-06 21:57:06 UTC,Tesco,Drive.ai,186407,suspicious
2017-02-25 02:12:26 UTC,HomeAway,ShipHawk,9441,healthy
2017-12-25 06:43:02 UTC,Ucommune,Nazara Technologies,188603,suspicious
2018-01-23 22:58:03 UTC,Kahoot!,Magic,169475,suspicious
2017-05-08 23:39:08 UTC,Farfetch,Seeking Alpha,92378,healthy
2017-05-20 19:17:44 UTC,Drover,Qihoo 360 Technology,22841,suspicious
2018-01-29 01:26:48 UTC,Crunchbase,Symantec,134519,suspicious
2017-02-19 21:26:40 UTC,ShipHawk,EVERFI,195363,healthy
2017-03-27 13:32:43 UTC,Pepperfry.com,Doodhwala,193949,suspicious
2018-02-13 21:53:34 UTC,Toutiao,Cloudera,53019,suspicious
2017-10-10 11:24:46 UTC,Bench,EVERFI,95647,healthy
2018-01-05 04:38:38 UTC,DecaWave,Ledger,168106,healthy
2017-12-13 17:12:38 UTC,AppNexus,Blue Apron,79495,healthy
2017-03-01 08:50:10 UTC,Claire,Luminoso,177385,healthy
2017-04-13 20:32:38 UTC,Split Software,Farfetch,125908,suspicious
2017-05-31 22:52:05 UTC,Takeda Pharmaceutical,"Procore Technologies, Inc.",116551,healthy
2017-11-10 02:58:54 UTC,Peel,AirMap,173575,suspicious
2017-02-11 12:26:47 UTC,Farfetch,Rivigo,57554,healthy
2018-01-01 09:32:02 UTC,RedLock,Cofense,8231,healthy
2018-03-06 05:09:30 UTC,"Nauto, Inc.",Seeking Alpha,66254,healthy
2018-01-30 17:34:39 UTC,Voicera,"Nauto, Inc.",142344,suspicious
2017-11-21 17:21:46 UTC,iQiyi,Acorns,87807,suspicious
2017-07-14 01:14:36 UTC,Payoneer,CleverTap,16082,healthy
2018-02-12 19:53:47 UTC,Illumio,Hotelogix,125755,healthy
2017-03-16 17:47:07 UTC,KKR & Co. (Kohlberg Kravis Roberts & Co.),Upskill (formerly APX Labs),91418,healthy
2017-04-02 22:32:48 UTC,Cloudflare,Jiffy,13179,healthy
2018-01-18 04:03:55 UTC,China Unicom,Crunchbase,15951,suspicious
2017-09-19 15:12:00 UTC,WalkMe,CleverTap,108796,healthy
2017-10-31 05:11:05 UTC,Virtualitics,Payfone,25992,healthy
2018-02-16 14:22:25 UTC,Acquia,Poka Inc.,63264,suspicious
2018-02-17 13:53:43 UTC,Cognizant Technology Solutions,Juicero,36302,suspicious
2018-01-03 06:33:29 UTC,KKR & Co. (Kohlberg Kravis Roberts & Co.),Mayo Clinic,110801,suspicious
2017-03-11 02:01:42 UTC,Bitmain,Overstock.com,140804,healthy
2017-11-16 20:33:30 UTC,Split Software,Talkspace,58259,healthy
2017-04-03 09:32:33 UTC,Senic,Knotel,84431,healthy
2017-09-12 09:34:08 UTC,Fair,AppNexus,56033,suspicious
2018-03-17 11:31:49 UTC,Peel,Signal Foundation,89130,healthy
2017-12-05 21:51:41 UTC,Namely,Meituan-Dianping,9083,healthy
2017-06-08 06:27:21 UTC,Toutiao,Bitt,170796,suspicious
2017-04-12 12:12:48 UTC,IHS Markit ,Bitt,164838,suspicious
2017-04-04 00:32:04 UTC,Sea Limited,Dialpad,178040,healthy
2018-02-15 23:22:57 UTC,First Solar,HCL Technologies,88388,suspicious
2018-03-13 17:38:09 UTC,Poka Inc.,Hyperloop Transportation Technologies,54490,healthy
2017-03-17 14:37:17 UTC,Toutiao,Bluecore,14237,healthy
2017-03-02 22:43:42 UTC,Jiffy,Health Catalyst,54632,healthy
2018-03-22 01:08:05 UTC,Zagster,Via,80355,suspicious
2017-11-10 15:09:07 UTC,Coinbase,Penny,41853,suspicious
2018-03-22 13:14:16 UTC,Ancient Nutrition,Signal Foundation,26348,healthy
2017-09-22 13:17:05 UTC,bitFlyer,SentinelOne,193611,healthy
2017-09-29 01:04:23 UTC,Leap Motion,Wellthy Therapeutics Pvt Ltd,45100,suspicious
2018-02-05 12:54:35 UTC,Curatio Healthcare,IDEAYA Biosciences,139543,healthy
2017-07-29 01:11:22 UTC,"Phunware, Inc.",Toutiao,104106,healthy
2018-03-09 01:27:10 UTC,WalkMe,Index,183240,healthy
2017-05-20 03:49:02 UTC,China Unicom,Claire,184872,healthy
2017-08-29 19:59:31 UTC,Victorious,Future Mobility,82221,suspicious
2017-04-17 10:50:37 UTC,Sphero,Hyperloop Transportation Technologies,31832,suspicious
2017-03-05 15:27:02 UTC,Knotel,Talkspace,135936,suspicious
2017-12-27 22:59:32 UTC,Bazaarvoice,Virtualitics,186335,suspicious
2017-06-08 06:09:19 UTC,SaltStack,Updater,124495,healthy
2018-02-03 20:28:24 UTC,MedGenome Inc.,SugarCRM,100342,healthy
2017-10-14 05:37:38 UTC,TechCrunch,Grand Rounds,81585,healthy
2017-03-23 13:42:38 UTC,Poka Inc.,"Nauto, Inc.",86624,healthy
2018-01-23 16:45:25 UTC,Rocket Lab,Airtable,181826,suspicious
2017-11-10 13:02:47 UTC,Rani Therapeutics,Apptio,189514,healthy
2017-08-15 11:21:06 UTC,ServiceNow,Shipt,152542,suspicious
2017-11-12 10:03:49 UTC,Yoox Net-a-Porter Group,EVERFI,48612,suspicious
2017-11-01 14:03:12 UTC,Coinbase,Intuit,69788,suspicious
2017-06-21 15:52:19 UTC,Glooko,Senti Biosciences,188104,suspicious
2017-02-17 06:17:58 UTC,DecaWave,Pinterest,158844,healthy
2018-01-13 05:33:17 UTC,IDEAYA Biosciences,Qihoo 360 Technology,171372,suspicious
2018-02-17 21:09:49 UTC,Jive Communications,Zagster,88582,suspicious
2017-09-14 01:04:57 UTC,Yogome,Relayr,133257,healthy
2018-03-14 10:34:56 UTC,CyberX,Seeking Alpha,44281,suspicious
2017-05-14 23:47:44 UTC,comScore,Honest Buildings,74810,suspicious
2017-08-09 18:47:32 UTC,Verizon Communications,Sphero,110744,suspicious
2018-03-15 09:31:10 UTC,Coinbase,ServiceNow,37273,suspicious
2017-08-18 08:55:25 UTC,HCL Technologies,Circle,167631,suspicious
2017-11-08 06:47:27 UTC,"Nauto, Inc.",Osmo,144533,healthy
2017-12-12 21:39:46 UTC,Evergage,Icertis,156803,healthy
2017-12-08 16:43:45 UTC,uBiome,Vectra Networks,104835,suspicious
2017-06-16 13:11:01 UTC,Taulia,GeoSpock Ltd.,108144,healthy
2017-12-24 04:58:55 UTC,KKR & Co. (Kohlberg Kravis Roberts & Co.),Acquia,146462,healthy
2017-06-15 08:43:42 UTC,China Unicom,WuXi AppTec,39832,suspicious
2017-03-17 22:26:53 UTC,uBiome,Domo,35784,healthy
2017-04-10 07:43:02 UTC,Yoox Net-a-Porter Group,Deliveroo,123976,healthy
2017-11-17 13:36:11 UTC,DataVisor,uBiome,154034,suspicious
2017-02-02 09:39:31 UTC,SoundCloud,Takeda Pharmaceutical,18896,healthy
2017-04-11 23:03:01 UTC,Grand Rounds,Moderna Therapeutics,64444,suspicious
2017-03-12 01:27:56 UTC,Siri,Jive Communications,92411,suspicious
2017-11-02 12:51:48 UTC,FanAI Inc.,Arctic Wolf Networks,89536,healthy
2017-10-16 21:28:14 UTC,FanAI Inc.,Jiffy,81161,healthy
2018-02-21 09:04:55 UTC,Gaana,Crunchbase,140474,suspicious
2017-11-26 09:16:42 UTC,Deliveroo,Humacyte,105573,healthy
2017-08-28 21:45:34 UTC,Youku,"Nauto, Inc.",183514,suspicious
2017-11-30 10:49:06 UTC,Quikr,CleverTap,147926,suspicious
2017-11-28 15:40:30 UTC,Power Ledger,"Nauto, Inc.",98585,suspicious
2018-01-19 06:07:05 UTC,uBiome,Pantheon,138517,healthy
2017-06-06 15:43:52 UTC,Shopify,Power Ledger,80990,suspicious
2017-06-15 23:22:34 UTC,Cloudflare,GeoSpock Ltd.,176381,suspicious
2017-06-28 14:21:43 UTC,Kakao,BigID,35906,suspicious
2018-02-16 06:17:02 UTC,Cloudera,"DailyPay, Inc.",138649,healthy
2017-11-18 10:30:36 UTC,Bancor,IHS Markit ,170258,suspicious
2017-04-17 08:41:11 UTC,CleverTap,Yoox Net-a-Porter Group,48833,suspicious
2017-05-19 01:16:27 UTC,DecaWave,Atom Bank,46691,suspicious
2017-12-27 15:09:53 UTC,Illumio,Ford Motor Company,133601,healthy
2017-08-20 09:33:14 UTC,Health Catalyst,Bitt,88012,suspicious
2017-11-05 07:46:19 UTC,PagerDuty,Rani Therapeutics,197218,healthy
2017-05-09 11:28:49 UTC,Leap Motion,Poka Inc.,112585,healthy
2017-03-11 19:16:20 UTC,Acorns,Apptio,30719,healthy
2017-11-15 23:10:06 UTC,Personal Capital,Family Pet,51435,suspicious
2017-08-09 20:16:08 UTC,17zuoye,AppNexus,190987,healthy
2017-07-08 16:14:46 UTC,Kahoot!,FireEye,193219,healthy
2017-05-28 06:40:12 UTC,AirMap,Dwolla,3837,healthy
2018-03-02 04:08:19 UTC,3D Systems,Personal Capital,193367,suspicious
2017-12-08 21:37:36 UTC,Octiv,Airtasker,132379,healthy
2017-02-23 00:56:04 UTC,Tinyclues,3D Systems,179931,healthy
2017-06-16 05:04:14 UTC,Acquia,Grand Rounds,182948,healthy
2017-06-09 01:36:10 UTC,Claire,Wellthy Therapeutics Pvt Ltd,153200,healthy
2017-08-03 04:36:08 UTC,Bitmain,Airtasker,98953,healthy
2017-06-05 20:18:48 UTC,China Unicom,Bazaarvoice,53443,healthy
2017-02-13 02:30:18 UTC,AppNexus,Cloudera,99796,suspicious
2018-02-09 08:21:41 UTC,Shopify,Tesco,22539,suspicious
2018-01-10 09:04:38 UTC,Relayr,ServiceNow,191052,healthy
2018-03-12 00:55:40 UTC,GeoSpock Ltd.,Zwift,124511,healthy
2017-05-17 04:19:59 UTC,Bitmain,GeoSpock Ltd.,4731,suspicious
2017-10-31 22:52:59 UTC,HomeAway,Urban Ladder,187404,healthy
2018-01-06 22:40:24 UTC,Senic,Wochit,77172,suspicious
2017-08-27 00:43:26 UTC,Power Ledger,Pantheon,42141,suspicious
2017-03-23 23:02:59 UTC,FanDuel,FanDuel,108449,suspicious
2017-11-22 18:35:41 UTC,CleverTap,Power Ledger,72905,healthy
2017-02-16 00:48:03 UTC,KIXEYE,Hyperloop Transportation Technologies,70880,healthy
2017-02-18 13:08:49 UTC,LiveRamp,Pantheon,105336,healthy
2018-01-27 13:58:26 UTC,Pantheon,Osmo,44267,suspicious
2017-09-19 06:51:51 UTC,Humacyte,Gaana,77182,suspicious
2017-07-05 04:02:49 UTC,Urban Ladder,SoundCloud,40528,healthy
2017-07-11 19:42:45 UTC,Doodhwala,Ford Motor Company,158192,suspicious
2017-10-08 20:51:03 UTC,Pepperfry.com,Tinyclues,154131,suspicious
2017-10-04 07:13:51 UTC,Juicero,Takeda Pharmaceutical,159445,healthy
2017-08-22 01:49:47 UTC,TechCrunch,"Procore Technologies, Inc.",115343,suspicious
2017-11-12 21:19:55 UTC,Kakao,HCL Technologies,197730,suspicious
2017-11-19 10:43:08 UTC,Bazaarvoice,Distil Networks,56131,healthy
2017-07-10 21:56:29 UTC,Verizon Communications,Rocket Lab,79202,healthy
2017-09-27 17:06:58 UTC,Honest Buildings,Avvo,108264,healthy
2018-03-09 13:42:59 UTC,Circle,Fair,181891,suspicious
2017-02-13 21:10:11 UTC,Meituan-Dianping,Deliveroo,183416,suspicious
2017-10-20 00:36:33 UTC,Mezi,PharmEasy,96018,healthy
2017-05-13 20:08:52 UTC,Fair,Magic,149761,suspicious
2017-07-25 14:57:01 UTC,Quizlet,Quikr,114584,suspicious
2017-02-15 23:41:31 UTC,Cloudflare,Airtable,193517,suspicious
2017-11-25 13:46:08 UTC,Pantheon,FirstEnergy Corp.,103859,suspicious
2017-10-08 12:51:06 UTC,Blockchain,Mezi,197100,healthy
2017-11-12 21:06:05 UTC,Overstock.com,News Corp.,22535,suspicious
2017-03-22 12:28:10 UTC,Influenster,Takeda Pharmaceutical,66574,suspicious
2017-04-09 05:28:09 UTC,GeoSpock Ltd.,Hotelogix,197921,healthy
2017-12-03 05:30:47 UTC,Distil Networks,Kiddom,169050,healthy
2017-05-12 13:22:48 UTC,Avast,News Corp.,194080,suspicious
2017-02-18 06:49:35 UTC,Osmo,Upskill (formerly APX Labs),95631,healthy
2017-03-14 22:52:49 UTC,Namely,Stitch Fix,113009,healthy
2017-05-20 03:49:08 UTC,HCL Technologies,Rani Therapeutics,54270,suspicious
2018-01-13 08:19:08 UTC,Ancient Nutrition,Signal,52648,healthy
2017-06-20 05:02:58 UTC,Vivino,Avvo,55855,healthy
2017-08-05 16:01:18 UTC,Glooko,First Solar,124419,healthy
2018-02-08 00:14:31 UTC,AirMap,Kiddom,22245,suspicious
2017-04-26 06:18:37 UTC,IHS Markit ,Toutiao,40335,suspicious
2017-08-01 22:17:37 UTC,zulily,Moovit,173845,healthy
2017-02-19 22:31:52 UTC,Personal Capital,WalkMe,98208,suspicious
2017-03-23 16:15:46 UTC,Juicero,Bazaarvoice,178989,suspicious
2017-11-22 16:17:34 UTC,Bitmain,Blockchain,161125,healthy
2017-02-20 20:03:01 UTC,OneWeb,Doodhwala,107202,healthy
2017-03-18 05:09:42 UTC,"DailyPay, Inc.",PhonePe,79213,suspicious
2017-04-03 18:44:56 UTC,Withings,Domo,197518,suspicious
2017-09-01 09:13:19 UTC,iQiyi,Kuaishou,20758,suspicious
2017-09-06 13:24:50 UTC,DecaWave,Drive.ai,38130,suspicious
2018-03-22 12:50:42 UTC,"DailyPay, Inc.",Zum,141276,healthy
2017-05-23 04:17:31 UTC,"Phunware, Inc.",Rani Therapeutics,153956,suspicious
2017-05-08 18:31:20 UTC,Leap Motion,Alibaba,62594,healthy
2017-06-02 20:23:50 UTC,Affirm,Sea Limited,38757,healthy
2017-06-29 15:45:08 UTC,Magic,Octiv,179623,healthy
2018-01-18 16:47:14 UTC,Yoox Net-a-Porter Group,Updater,76415,healthy
2018-03-01 20:29:49 UTC,Doodhwala,Circle,19884,suspicious
2018-03-08 18:24:55 UTC,Avast,Bluecore,181317,suspicious
2017-03-02 23:47:32 UTC,Power Ledger,SentinelOne,149843,suspicious
2017-11-04 00:07:48 UTC,Relayr,Taulia,138720,healthy
2017-12-11 16:46:41 UTC,Rani Therapeutics,Puls,114008,suspicious
2018-02-12 16:41:49 UTC,Doodhwala,Bitmain,183607,healthy
2017-08-02 21:39:27 UTC,FireEye,Acquia,155459,suspicious
2018-01-21 23:27:48 UTC,LiveRamp,Gfycat,103777,healthy
2017-04-09 19:35:39 UTC,17zuoye,Airtable,183027,healthy
2017-09-11 17:03:51 UTC,Ledger,Family Pet,170765,healthy
2017-02-25 18:39:08 UTC,Claire,Curatio Healthcare,55689,suspicious
2017-08-02 18:07:14 UTC,Vectra Networks,Wellthy Therapeutics Pvt Ltd,192984,healthy
2017-04-21 17:19:03 UTC,Crunchbase,Cloudera,96004,healthy
2017-06-18 19:52:04 UTC,Alibaba,Juicero,153649,healthy
